2026-08-18T15:00:11Z [INFO] Spawning terminal server process...
2026-08-18T15:00:11Z [INFO] Running terminal server...
2026-08-18T15:00:11Z [INFO] Migrating public settings from native store to settings.toml
2026-08-18T15:00:11Z [INFO] Settings file migration complete — migrated 0 settings, 0 failed
2026-08-18T15:00:11Z [INFO] Unable to read user from secure storage: SecureStorageError(NotFound)
2026-08-18T15:00:11Z [WARN] Error loading CA root certificate: failed to read PEM from file: Permission denied (os error 13) at '/etc/pki/tls/certs/sendmail.pem'
2026-08-18T15:00:11Z [WARN] Error loading CA root certificate: failed to read PEM from file: Permission denied (os error 13) at '/etc/pki/tls/certs/sendmail.pem'
2026-08-18T15:00:11Z [INFO] Connecting to SQLite database
2026-08-18T15:00:15Z [WARN] SQLite error 284 (Automatic indexing used - database might benefit from additional indexes): automatic index on object_permissions(subject_type)
2026-08-18T15:00:19Z [INFO] Initializing crash reporting Some("linux_stable_release") with tag "v0.2026.08.12.21.54.stable_00"...
2026-08-18T15:00:19Z [WARN] Error loading CA root certificate: failed to read PEM from file: Permission denied (os error 13) at '/etc/pki/tls/certs/sendmail.pem'
2026-08-18T15:00:19Z [INFO] Starting warp with channel state ChannelState { channel: Stable, additional_features: {}, config: ChannelConfig { app_id: AppId { qualifier: "dev", organization: "warp", application_name: "Warp" }, logfile_name: "warp.log", server_config: WarpServerConfig { server_root_url: "https://app.warp.dev", rtc_server_url: "wss://rtc.app.warp.dev/graphql/v2", session_sharing_server_url: Some("wss://sessions.app.warp.dev"), firebase_auth_api_key: "AIzaSyBdy3O3S9hrdayLJxJ7mriBR4qgUaUygAs", iap_config: None }, oz_config: OzConfig { oz_root_url: "https://oz.warp.dev", workload_audience_url: None }, telemetry_config: Some(TelemetryConfig { telemetry_file_name: "warp.telemetry", rudderstack_config: Some(RudderStackConfig { write_key: "2iyG8S1RaV4XTX6SEypetFSEbLK", root_url: "https://warpianwzlfqdq.dataplane.rudderstack.com", ugc_write_key: "2uBazVfcqYBDYSOHnqSVx45GpTV" }) }), autoupdate_config: Some(AutoupdateConfig { releases_base_url: "https://releases.warp.dev", show_autoupdate_menu_items: true }), crash_reporting_config: Some(CrashReportingConfig { sentry_url: "https://0195a81da0714f55a93ee4624825f9ec@o540343.ingest.sentry.io/5658526" }), mcp_static_config: Some(McpStaticConfig { providers: [McpOAuthProviderConfig { issuer: "https://github.com/login/oauth", client_id: "Ov23lihTVQYPrqSxZi1F", client_secret: "ea776ec101b0fc6cc5db9d5ad2fbf61d18087883", loopback_client: None }] }) } } and version Some("v0.2026.08.12.21.54.stable_00")
2026-08-18T15:00:19Z [INFO] Computing available system fonts
2026-08-18T15:00:19Z [INFO] Start to send telemetry events to RudderStack
2026-08-18T15:00:19Z [INFO] Start to send telemetry events to RudderStack
2026-08-18T15:00:19Z [INFO] Initializing app services
2026-08-18T15:00:19Z [INFO] Converting 0 legacy MCP servers into templatable MCP servers
2026-08-18T15:00:19Z [INFO] Initialized execution profile model with state: Unsynced, file_backed_profiles: false
2026-08-18T15:00:19Z [INFO] Start to send telemetry events to RudderStack
2026-08-18T15:00:19Z [INFO] Daemon bound to /home/iac-666660/.warp/remote-server/2148d9c5/server-175d5b72.sock
2026-08-18T15:00:19Z [INFO] Daemon started: PID=332524, host_id=94bd97f1-f7ca-4555-8907-2a96e8027c50
2026-08-18T15:00:19Z [INFO] Cleaning up index metadata from SQLite
2026-08-18T15:00:19Z [INFO] Daemon: accepted connection 3c782523-aa89-4030-8d42-0982c09db65c
2026-08-18T15:00:19Z [INFO] Daemon: connection 3c782523-aa89-4030-8d42-0982c09db65c registered — 1 active, host_id=94bd97f1-f7ca-4555-8907-2a96e8027c50
2026-08-18T15:00:19Z [INFO] Handling Initialize (request_id=8983d680-1dfa-4559-a045-0fcca03592a9)
2026-08-18T15:00:19Z [INFO] [Remote codebase indexing] Daemon applying codebase index limits: max_indices_allowed=Some(3) max_files_per_repo=5000 embedding_generation_batch_size=100
2026-08-18T15:00:19Z [INFO] Read 8 bundled skills
2026-08-18T15:00:19Z [INFO] Read 13 bundled skills
2026-08-18T15:00:19Z [INFO] Daemon parsed 18 bundled skills
2026-08-18T15:00:19Z [INFO] Handling SessionBootstrapped: session_id=SessionId(3395227063091197167), shell_type="bash", shell_path=Some("/usr/bin/bash")
2026-08-18T15:00:48Z [INFO] RunCommand completed (request_id=17581126-1b55-4693-9883-57ac91e4860e): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:48Z [INFO] RunCommand completed (request_id=a06d8106-bee1-4d64-a04b-39edf67eb1b7): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:48Z [INFO] RunCommand completed (request_id=e972e059-932e-47bb-8d01-7e653939e86a): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:48Z [INFO] RunCommand completed (request_id=15d06ca7-3bee-49ab-8561-63f472b22874): exit_code=Some(ExitCode(128)), stdout_len=0, stderr_len=139
2026-08-18T15:00:48Z [INFO] RunCommand completed (request_id=fd48cfb1-bb25-44b2-933a-b13741e7c20d): exit_code=Some(ExitCode(129)), stdout_len=0, stderr_len=7365
2026-08-18T15:00:48Z [INFO] RunCommand completed (request_id=87914fd1-d602-49e2-9e19-9efabd75fdb1): exit_code=Some(ExitCode(128)), stdout_len=2, stderr_len=278
2026-08-18T15:00:49Z [INFO] Start to send telemetry events to RudderStack
2026-08-18T15:00:50Z [INFO] Handling RunCommand (request_id=928f5e1a-4b82-4dc9-a7b5-52a776d4d3b7, session_id=SessionId(3395227063091197167)): command=" cd /home/iac-666660 &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:50Z [INFO] RunCommand completed (request_id=928f5e1a-4b82-4dc9-a7b5-52a776d4d3b7): exit_code=Some(ExitCode(0)), stdout_len=116, stderr_len=0
2026-08-18T15:00:50Z [INFO] Handling RunCommand (request_id=cd19a790-fc11-4dcc-9e73-079fc7008be9, session_id=SessionId(3395227063091197167)): command=" cd /home/iac-666660 &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:50Z [INFO] RunCommand completed (request_id=cd19a790-fc11-4dcc-9e73-079fc7008be9): exit_code=Some(ExitCode(0)), stdout_len=116, stderr_len=0
2026-08-18T15:00:50Z [INFO] Handling RunCommand (request_id=f7d9b7c9-ea23-4e79-90fa-ac8d5da45020, session_id=SessionId(3395227063091197167)): command=" cd /home/iac-666660 &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:50Z [INFO] RunCommand completed (request_id=f7d9b7c9-ea23-4e79-90fa-ac8d5da45020): exit_code=Some(ExitCode(0)), stdout_len=116, stderr_len=0
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=cdcd9958-4e43-4335-9c28-aa29077adbcb, session_id=SessionId(3395227063091197167)): command=" cd /home/iac-666660/html/ &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=ea8f22b4-e43c-4cc2-86db-cfbc28302aef, session_id=SessionId(3395227063091197167)): command=" cd /home/iac-666660 &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=cdcd9958-4e43-4335-9c28-aa29077adbcb): exit_code=Some(ExitCode(0)), stdout_len=100, stderr_len=0
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=ea8f22b4-e43c-4cc2-86db-cfbc28302aef): exit_code=Some(ExitCode(0)), stdout_len=116, stderr_len=0
2026-08-18T15:00:51Z [INFO] Handling NavigatedToDirectory path=/home/iac-666660/html (request_id=83fbcbfd-e12e-458a-b0eb-052ccdfe23c2)
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=674d5a91-31de-4862-a186-91e85ab9e3d8, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=56b174cf-9bbb-4211-8ec0-0c3cbc868f53, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=ac0d4f5c-a458-4b3b-a61d-fa4291a190ab, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling UnsubscribeDiffState repo=/home/iac-666660 mode=Head conn=3c782523-aa89-4030-8d42-0982c09db65c
2026-08-18T15:00:51Z [INFO] Handling GetDiffState repo=/home/iac-666660/html mode=Head (request_id=93c23515-dd25-48eb-817b-6bdddc945d24)
2026-08-18T15:00:51Z [INFO] Handling GetBranches repo=/home/iac-666660/html (request_id=54b2e5da-0a5c-4ea2-9a44-a9f40fbc79b9)
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=2f182752-fa4a-4dad-9ae5-049c22726392, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=fe0b04b5-3645-4af8-981c-32c3f31e09eb, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=43c17ab6-1b99-4b07-b140-110f9852852e, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=84697c3a-2f43-42a7-a278-1789cadae62e, session_id=SessionId(3395227063091197167)): command="git --no-optional-locks branch --no-color --sort=-committerdate; printf '\\036\\n'; git --no-optional-locks worktree list --porcelain", cwd=Some("/home/iac-666660/html")
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=ea5ad70a-6b97-453a-821a-1121a0161a16, session_id=SessionId(3395227063091197167)): command="GIT_OPTIONAL_LOCKS=0 git -c diff.autoRefreshIndex=false diff --shortstat HEAD", cwd=Some("/home/iac-666660/html")
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=f4f1fc5f-99a1-4016-9200-e9df2027b90b, session_id=SessionId(3395227063091197167)): command="git --no-optional-locks branch --no-color", cwd=Some("/home/iac-666660")
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=674d5a91-31de-4862-a186-91e85ab9e3d8): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=1cdaf0b7-6c5e-495c-9b87-222a07b73b7b, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=56b174cf-9bbb-4211-8ec0-0c3cbc868f53): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=ac0d4f5c-a458-4b3b-a61d-fa4291a190ab): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=2f182752-fa4a-4dad-9ae5-049c22726392): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=fe0b04b5-3645-4af8-981c-32c3f31e09eb): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=43c17ab6-1b99-4b07-b140-110f9852852e): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=1cdaf0b7-6c5e-495c-9b87-222a07b73b7b): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=f4f1fc5f-99a1-4016-9200-e9df2027b90b): exit_code=Some(ExitCode(128)), stdout_len=0, stderr_len=139
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=ea5ad70a-6b97-453a-821a-1121a0161a16): exit_code=Some(ExitCode(129)), stdout_len=0, stderr_len=7365
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=84697c3a-2f43-42a7-a278-1789cadae62e): exit_code=Some(ExitCode(128)), stdout_len=2, stderr_len=278
2026-08-18T15:00:51Z [WARN] Failed to detect main branch: Git command failed: fatal: not a git repository (or any parent up to mount point /)
Stopping at filesystem boundary (GIT_DISCOVERY_ACROSS_FILESYSTEM not set).
, 
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=4388d77b-3737-41f1-b89f-be451a9dcb91, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=546dd938-30a9-480c-8332-3d98d76d95f7, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=54821751-0c1a-4586-9ecd-7f495337ef51, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] Handling RunCommand (request_id=04b07e38-ce96-4e89-a39f-48addc491630, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=4388d77b-3737-41f1-b89f-be451a9dcb91): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=546dd938-30a9-480c-8332-3d98d76d95f7): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=54821751-0c1a-4586-9ecd-7f495337ef51): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:51Z [INFO] RunCommand completed (request_id=04b07e38-ce96-4e89-a39f-48addc491630): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=d49d2221-3eea-4fe9-8e4f-a14201cbb15d, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=b675f144-3810-46bc-8edb-220b5101365d, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=afbb0ecf-5277-48c2-b9b2-f44ebd75b9a5, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=245ab294-add0-4fae-9c90-6b04f0e05ae6, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=5a04cf5b-f17f-420a-84ae-149b74b4c688, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=00c54b64-556b-4c98-b488-b51d46068559, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=a5002bb4-a969-476f-9369-9f36d2bc1bc7, session_id=SessionId(3395227063091197167)): command="git --no-optional-locks branch --no-color --sort=-committerdate; printf '\\036\\n'; git --no-optional-locks worktree list --porcelain", cwd=Some("/home/iac-666660/html")
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=1795b526-4e54-4895-b44e-4b0ff0f6fe67, session_id=SessionId(3395227063091197167)): command="GIT_OPTIONAL_LOCKS=0 git -c diff.autoRefreshIndex=false diff --shortstat HEAD", cwd=Some("/home/iac-666660/html")
2026-08-18T15:00:52Z [INFO] Handling RunCommand (request_id=bbda8a41-1384-448a-bd76-8edec27d4604, session_id=SessionId(3395227063091197167)): command="git --no-optional-locks branch --no-color", cwd=Some("/home/iac-666660/html")
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=d49d2221-3eea-4fe9-8e4f-a14201cbb15d): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=b675f144-3810-46bc-8edb-220b5101365d): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=afbb0ecf-5277-48c2-b9b2-f44ebd75b9a5): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=245ab294-add0-4fae-9c90-6b04f0e05ae6): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=00c54b64-556b-4c98-b488-b51d46068559): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=5a04cf5b-f17f-420a-84ae-149b74b4c688): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=bbda8a41-1384-448a-bd76-8edec27d4604): exit_code=Some(ExitCode(128)), stdout_len=0, stderr_len=139
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=1795b526-4e54-4895-b44e-4b0ff0f6fe67): exit_code=Some(ExitCode(129)), stdout_len=0, stderr_len=7365
2026-08-18T15:00:52Z [INFO] RunCommand completed (request_id=a5002bb4-a969-476f-9369-9f36d2bc1bc7): exit_code=Some(ExitCode(128)), stdout_len=2, stderr_len=278
2026-08-18T15:00:55Z [INFO] Handling NavigatedToDirectory path=/home/iac-666660 (request_id=bae2a702-8fa9-4b51-b08d-da2071aa1a3c)
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=d33a0d3d-246b-4edf-8531-378bdf3341b2, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=9b967aa4-30e2-4f63-869a-df123b1fe39d, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=caca5fdd-692a-48d6-8b70-a8d2131cf270, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling UnsubscribeDiffState repo=/home/iac-666660/html mode=Head conn=3c782523-aa89-4030-8d42-0982c09db65c
2026-08-18T15:00:55Z [INFO] Handling GetDiffState repo=/home/iac-666660 mode=Head (request_id=998c4cea-2c9f-4934-a953-19be8fe7c376)
2026-08-18T15:00:55Z [INFO] Handling GetBranches repo=/home/iac-666660 (request_id=9cbfd9f2-85eb-49e3-bb46-62db17ec7108)
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=b93d82d7-7d60-4f5c-a8ba-5b7adb253fde, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=7acd0009-7b64-491c-9e99-6cbf9ebdb9b1, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=a80356f8-b905-4a9e-a7ee-de98c044c5ba, session_id=SessionId(3395227063091197167)): command=" cd /home/umax/html &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=f0a01665-1e0f-4d07-88bd-96a5811c007e, session_id=SessionId(3395227063091197167)): command="git --no-optional-locks branch --no-color --sort=-committerdate; printf '\\036\\n'; git --no-optional-locks worktree list --porcelain", cwd=Some("/home/iac-666660")
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=254104a8-2484-4bea-9ebd-daaade2c98bb, session_id=SessionId(3395227063091197167)): command="GIT_OPTIONAL_LOCKS=0 git -c diff.autoRefreshIndex=false diff --shortstat HEAD", cwd=Some("/home/iac-666660")
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=61fcaca3-e735-49e8-a992-8a21329dbec3, session_id=SessionId(3395227063091197167)): command="git --no-optional-locks branch --no-color", cwd=Some("/home/iac-666660/html")
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=6099f7c5-313b-40a7-aa24-0cf4e3250f72, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=d33a0d3d-246b-4edf-8531-378bdf3341b2): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=9b967aa4-30e2-4f63-869a-df123b1fe39d): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=caca5fdd-692a-48d6-8b70-a8d2131cf270): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=b93d82d7-7d60-4f5c-a8ba-5b7adb253fde): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=7acd0009-7b64-491c-9e99-6cbf9ebdb9b1): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=a80356f8-b905-4a9e-a7ee-de98c044c5ba): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=70
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=6099f7c5-313b-40a7-aa24-0cf4e3250f72): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=61fcaca3-e735-49e8-a992-8a21329dbec3): exit_code=Some(ExitCode(128)), stdout_len=0, stderr_len=139
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=254104a8-2484-4bea-9ebd-daaade2c98bb): exit_code=Some(ExitCode(129)), stdout_len=0, stderr_len=7365
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=f0a01665-1e0f-4d07-88bd-96a5811c007e): exit_code=Some(ExitCode(128)), stdout_len=2, stderr_len=278
2026-08-18T15:00:55Z [WARN] Failed to detect main branch: Git command failed: fatal: not a git repository (or any parent up to mount point /)
Stopping at filesystem boundary (GIT_DISCOVERY_ACROSS_FILESYSTEM not set).
, 
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=2d46a886-4fe8-43bf-bed3-abf48d98a0c6, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=78e96abf-1034-4e31-91ed-5f520949a637, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=d59b4560-12a7-412f-904b-3afcf2e0cf39, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] Handling RunCommand (request_id=eacfdb03-f5e2-43e2-ac2f-05670f3a6953, session_id=SessionId(3395227063091197167)): command=" cd /home/umax &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=2d46a886-4fe8-43bf-bed3-abf48d98a0c6): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=78e96abf-1034-4e31-91ed-5f520949a637): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=d59b4560-12a7-412f-904b-3afcf2e0cf39): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:00:55Z [INFO] RunCommand completed (request_id=eacfdb03-f5e2-43e2-ac2f-05670f3a6953): exit_code=Some(ExitCode(1)), stdout_len=0, stderr_len=65
2026-08-18T15:01:03Z [INFO] Handling RunCommand (request_id=42f403a0-9b3f-4fdc-aea7-76ddfc3313dd, session_id=SessionId(3395227063091197167)): command=" cd /home/iac-666660 &&  find -L . -maxdepth 1 -type d -print0 && printf '%b' '\\0' && find -L . -maxdepth 1 -not -type d -print0             ", cwd=None
